Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.71     0.00       22     0.00     0.00  mcts::timer::timer()
  0.00      1.71     0.00       22     0.00     0.00  std::_Vector_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_M_get_Tp_allocator()
  0.00      1.71     0.00       22     0.00    75.97  decltype (__invoke((_S_declval<0ul>)(), (_S_declval<1ul>)())) std::thread::_Invoker<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>)
  0.00      1.71     0.00       22     0.00     0.00  std::tuple_element<0ul, std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >::type& std::get<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >(std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&)
  0.00      1.71     0.00       22     0.00    75.97  std::__invoke_result<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >::type std::__invoke<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >(unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&&)
  0.00      1.71     0.00       21     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getRootNode()
  0.00      1.71     0.00       20     0.00     0.00  std::tuple_element<0ul, std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >::type&& std::get<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >(std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&&)
  0.00      1.71     0.00       20     0.00     0.00  std::tuple_element<1ul, std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >::type&& std::get<1ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >(std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&&)
  0.00      1.71     0.00       20     0.00     0.00  std::tuple_element<1ul, std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >::type& std::get<1ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >(std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&)
  0.00      1.71     0.00       19     0.00     0.00  unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&std::__get_helper<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >(std::_Tuple_impl<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&))()
  0.00      1.71     0.00       19     0.00     0.00  unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&std::forward<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&)()>(std::remove_reference<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&)()>::type&))()
  0.00      1.71     0.00       18     0.00     0.00  game::AbstractPlayer::AbstractPlayer(unsigned int)
  0.00      1.71     0.00       18     0.00     0.00  game::penguin::HumanPlayer::HumanPlayer(unsigned int)
  0.00      1.71     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::max_size() const
  0.00      1.71     0.00       18     0.00     0.00  std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::_Deque_iterator()
  0.00      1.71     0.00       18     0.00     0.00  void std::vector<game::penguin::HumanPlayer*, std::allocator<game::penguin::HumanPlayer*> >::_M_realloc_insert<game::penguin::HumanPlayer* const&>(__gnu_cxx::__normal_iterator<game::penguin::HumanPlayer**, std::vector<game::penguin::HumanPlayer*, std::allocator<game::penguin::HumanPlayer*> > >, game::penguin::HumanPlayer* const&)
  0.00      1.71     0.00       18     0.00     0.00  mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&& std::forward<mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&&>(std::remove_reference<mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&&>::type&)
  0.00      1.71     0.00       16     0.00     0.00  game::penguin::ConsoleGame::draw()
  0.00      1.71     0.00       16     0.00     0.00  game::penguin::PrintHex::print()
  0.00      1.71     0.00       16     0.00     0.00  game::penguin::PrintHex::clear_map()
  0.00      1.71     0.00       16     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > >::__normal_iterator(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** const&)
  0.00      1.71     0.00       15     0.00     0.59  mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::unleash_mcts()
  0.00      1.71     0.00       15     0.00     0.89  mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::bestMove()
  0.00      1.71     0.00       15     0.00     0.22  mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::joinTrees()
  0.00      1.71     0.00       15     0.00     0.00  __gnu_cxx::new_allocator<std::thread>::new_allocator()
  0.00      1.71     0.00       15     0.00     0.00  __gnu_cxx::new_allocator<std::thread>::~new_allocator()
  0.00      1.71     0.00       15     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>::_Iter_pred({lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1})
  0.00      1.71     0.00       15     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}> __gnu_cxx::__ops::__pred_iter<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>(__gnu_cxx::__ops::_Iter_pred)
  0.00      1.71     0.00       15     0.00     0.01  mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const
  0.00      1.71     0.00       15     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::nodeWithMaxVisits(mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn> const*) const
  0.00      1.71     0.00       15     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::bestMove() const
  0.00      1.71     0.00       15     0.00     0.00  std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> >::end() const
  0.00      1.71     0.00       15     0.00     0.00  std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> >::begin() const
  0.00      1.71     0.00       15     0.00     0.00  std::allocator<std::thread>::allocator()
  0.00      1.71     0.00       15     0.00     0.00  std::allocator<std::thread>::~allocator()
  0.00      1.71     0.00       15     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::_Vector_impl()
  0.00      1.71     0.00       15     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::~_Vector_impl()
  0.00      1.71     0.00       15     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_base()
  0.00      1.71     0.00       15     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::~_Vector_base()
  0.00      1.71     0.00       15     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::vector()
  0.00      1.71     0.00       15     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::~vector()
  0.00      1.71     0.00       15     0.00     0.00  __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > std::find_if<__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >, mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>(mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}, mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}, mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1})
  0.00      1.71     0.00       15     0.00     0.00  __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > std::__find_if<__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >, __gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>)
  0.00      1.71     0.00       15     0.00     0.00  __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > std::__find_if<__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >, __gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}>, std::random_access_iterator_tag)
  0.00      1.71     0.00       12     0.00     0.00  std::_Vector_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::_M_get_Tp_allocator() const
  0.00      1.71     0.00       12     0.00     0.00  std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::max_size() const
  0.00      1.71     0.00       12     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>* const*, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>* const*, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       12     0.00     0.00  std::allocator_traits<std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >::max_size(std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> const&)
  0.00      1.71     0.00       12     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>(std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       12     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::__copy_move_a<true, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       12     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::__copy_move_a2<true, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       12     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::uninitialized_copy<std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>(std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       12     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::__uninitialized_copy_a<std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>(std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>&)
  0.00      1.71     0.00       12     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::__uninitialized_move_if_noexcept_a<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> >(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>&)
  0.00      1.71     0.00       12     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::copy<std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>(std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, std::move_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       10     0.00     0.00  bool __gnu_cxx::operator!=<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > >(__gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > > const&, __gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > > const&)
  0.00      1.71     0.00       10     0.00     0.00  void std::_Destroy_aux<true>::__destroy<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       10     0.00     0.00  void std::_Destroy<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       10     0.00     0.00  void std::_Destroy<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>&)
  0.00      1.71     0.00        9     0.00     0.00  game::History<game::penguin::BoardCell, game::penguin::PenguinPawn>::History()
  0.00      1.71     0.00        9     0.00     1.11  game::penguin::Board::Board(unsigned long, unsigned long)
  0.00      1.71     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::allocate(unsigned long, void const*)
  0.00      1.71     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::new_allocator()
  0.00      1.71     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::~new_allocator()
